time_ms,voltage_mv
279.8,-51.28953087306461
279.90000000000003,-51.233224102930336
280.0,-51.17719816398371
280.1,-51.121451655573324
280.2,-51.06598318403357
280.3,-51.01079136264977
280.40000000000003,-50.95587481162352
280.5,-50.90123215803818
280.6,-50.84686203582456
280.7,-50.792763085726776
280.8,-50.73893395526826
280.90000000000003,-50.68537329871794
281.0,-50.63207977705663
281.1,-50.57905205794349
281.2,-50.526288815682804
281.3,-50.473788731190744
281.40000000000003,-50.42155049196248
281.5,-50.3695727920393
281.6,-50.31785433197601
281.7,-50.26639381880841
281.8,-50.215189966020986
281.90000000000003,-50.164241493514744
282.0,-50.11354712757524
282.1,-50.063105600840665
282.2,-50.01291565227024
282.3,-65.0
282.40000000000003,-65.0
282.5,-65.0
282.6,-65.0
282.7,-65.0
282.8,-65.0
282.90000000000003,-65.0
283.0,-65.0
283.1,-65.0
283.2,-65.0
283.3,-65.0
283.40000000000003,-65.0
283.5,-65.0
283.6,-65.0
283.7,-65.0
283.8,-65.0
283.90000000000003,-65.0
284.0,-65.0
284.1,-65.0
284.2,-65.0
284.3,-64.87531197981706
284.4,-64.75124584372918
284.5,-64.62779849007654
284.6,-64.50496683266887
284.7,-64.38274780070829
284.8,-64.2611383387127
284.9,-64.14013540643914
285.0,-64.01973597880806
285.1,-63.89993704582747
285.2,-63.780735612517816
285.3,-63.66212869883705
285.4,-63.54411333960616
285.5,-63.42668658443504
285.6,-63.309845497648645
285.7,-63.19358715821377
285.8,-63.07790865966584
285.9,-62.96280711003638
286.0,-62.848279631780635
286.1,-62.7343233617057
286.2,-62.620935450898905
286.3,-62.50811306465656
286.4,-62.39585338241312
286.5,-62.284153597670695
286.6,-62.17301091792885
286.7,-62.0624225646148
286.8,-61.952385773013944
286.9,-61.84289779220077
287.0,-61.73395588497005
287.1,-61.62555732776844
287.2,-61.517699410626356
287.3,-61.41037943709025
287.4,-61.30359472415519
287.5,-61.1973426021978
287.6,-61.09162041490949
287.7,-60.98642551923008
287.8,-60.881755285281706
287.9,-60.77760709630304
288.0,-60.673978348583965
288.1,-60.57086645140036
288.2,-60.46826882694944
288.3,-60.36618291028526
288.4,-60.26460614925457
288.5,-60.16353600443307
288.6,-60.06296994906186
288.7,-59.96290546898432
288.8,-59.86334006258324
288.9,-59.76427124071828
289.00000000000006,-59.66569652666372
289.1,-59.567613456046594
289.2,-59.470019576785006
289.3,-59.372912449026906
289.4,-59.27628964508904
289.50000000000006,-59.180148749396274
289.6,-59.084487358421214
289.7,-58.9893030806241
289.8,-58.89459353639302
289.9,-58.80035635798445
290.00000000000006,-58.70658918946402
290.1,-58.61328968664762
290.2,-58.520455517042826
290.3,-58.428084359790574
290.4,-58.33617390560711
290.50000000000006,-58.2447218567263
290.6,-58.15372592684216
290.7,-58.06318384105168
290.8,-57.97309333579803
290.9,-57.883452158813874
291.00000000000006,-57.794258069065116
291.1,-57.70550883669487
291.2,-57.6172022429677
291.3,-57.52933608021417
291.4,-57.44190815177564
291.50000000000006,-57.354916271949335
291.6,-57.26835826593373
291.7,-57.18223196977417
291.8,-57.09653523030876
291.9,-57.011265905114556
292.00000000000006,-56.92642186245398
292.1,-56.84200098122155
292.2,-56.75800115089084
292.3,-56.67442027146171
292.4,-56.59125625340784
292.50000000000006,-56.50850701762443
292.6,-56.42617049537627
292.7,-56.34424462824603
292.8,-56.262727368082764
292.9,-56.18161667695071
293.00000000000006,-56.10091052707838
293.1,-56.02060690080781
293.2,-55.94070379054418
293.3,-55.86119919870555
293.4,-55.78209113767299
293.50000000000006,-55.70337762974087
293.6,-55.625056707067365
293.7,-55.54712641162535
293.8,-55.46958479515336
293.9,-55.39242991910697
294.00000000000006,-55.315659854610246
294.1,-55.239272682407574
294.2,-55.16326649281568
294.3,-55.08763938567585
294.4,-55.01238947030649
294.50000000000006,-54.937514865455775
294.6,-54.863013699254694
294.7,-54.78888410917022
294.8,-54.71512424195872
294.9,-54.641732253619686
295.00000000000006,-54.56870630934958
295.1,-54.496044583496
295.2,-54.42374525951201
295.3,-54.35180652991074
295.4,-54.28022659622021
295.50000000000006,-54.20900366893835
295.6,-54.13813596748827
295.7,-54.067621720173726
295.8,-53.99745916413488
295.9,-53.92764654530418
296.00000000000006,-53.85818211836251
296.1,-53.789064146695566
296.2,-53.720290902350484
296.3,-53.65186066599255
296.4,-53.58377172686232
296.50000000000006,-53.516022382732736
296.6,-53.44861093986668
296.7,-53.381535712974575
296.8,-53.31479502517225
296.9,-53.24838720793903
297.00000000000006,-53.18231060107603
297.1,-53.116563552664644
297.2,-53.05114441902522
297.3,-52.98605156467602
297.4,-52.9212833622923
297.5,-52.85683819266561
297.6,-52.79271444466338
297.7,-52.728910515188545
297.8,-52.66542480913956
297.9,-52.602255739370456
298.0,-52.5394017266512
298.1,-52.47686119962822
298.2,-52.414632594785054
298.3,-52.35271435640336
298.4,-52.29110493652394
298.5,-52.2298027949081
298.6,-52.1688063989991
298.7,-52.108114223883874
298.8,-52.04772475225487
298.9,-51.98763647437216
299.0,-51.927847888025674
299.1,-51.86835749849762
299.2,-51.80916381852518
299.3,-51.75026536826326
299.4,-51.69166067524754
299.5,-51.633348274357644
299.6,-51.57532670778051
299.7,-51.51759452497395
299.8,-51.460150282630394
299.9,-51.40299254464078
300.0,-51.3461198820587
300.1,-51.28953087306461
300.2,-51.233224102930336
300.3,-51.17719816398371
300.4,-51.121451655573324
300.5,-51.06598318403357
300.6,-51.01079136264977
300.7,-50.95587481162352
300.8,-50.90123215803818
300.9,-50.84686203582456
301.0,-50.792763085726776
301.1,-50.73893395526826
301.2,-50.68537329871794
301.3,-50.63207977705663
301.4,-50.57905205794349
301.5,-50.526288815682804
301.6,-50.473788731190744
301.70000000000005,-50.42155049196248
301.8,-50.3695727920393
301.9,-50.31785433197601
302.0,-50.26639381880841
302.1,-50.215189966020986
302.20000000000005,-50.164241493514744
302.3,-50.11354712757524
302.4,-50.063105600840665
302.5,-50.01291565227024
302.6,-65.0
302.70000000000005,-65.0
302.8,-65.0
302.9,-65.0
303.0,-65.0
303.1,-65.0
303.20000000000005,-65.0
303.3,-65.0
303.4,-65.0
303.5,-65.0
303.6,-65.0
303.70000000000005,-65.0
303.8,-65.0
303.9,-65.0
304.0,-65.0
304.1,-65.0
304.20000000000005,-65.0
304.3,-65.0
304.4,-65.0
304.5,-65.0
304.6,-64.87531197981706
304.70000000000005,-64.75124584372918
304.8,-64.62779849007654
304.9,-64.50496683266887
305.0,-64.38274780070829
305.1,-64.2611383387127
305.20000000000005,-64.14013540643914
305.3,-64.01973597880806
305.4,-63.89993704582747
305.5,-63.780735612517816
305.6,-63.66212869883705
305.70000000000005,-63.54411333960616
305.8,-63.42668658443504
305.9,-63.309845497648645
306.0,-63.19358715821377
306.1,-63.07790865966584
306.20000000000005,-62.96280711003638
306.3,-62.848279631780635
306.4,-62.7343233617057
306.5,-62.620935450898905
306.6,-62.50811306465656
306.70000000000005,-62.39585338241312
306.8,-62.284153597670695
306.9,-62.17301091792885
307.0,-62.0624225646148
307.1,-61.952385773013944
307.20000000000005,-61.84289779220077
307.3,-61.73395588497005
307.4,-61.62555732776844
307.5,-61.517699410626356
307.6,-61.41037943709025
307.70000000000005,-61.30359472415519
307.8,-61.1973426021978
307.9,-61.09162041490949
308.0,-60.98642551923008
308.1,-60.881755285281706
308.20000000000005,-60.77760709630304
308.3,-60.673978348583965
308.4,-60.57086645140036
308.5,-60.46826882694944
308.6,-60.36618291028526
308.70000000000005,-60.26460614925457
308.8,-60.16353600443307
308.9,-60.06296994906186
309.0,-59.96290546898432
309.1,-59.86334006258324
309.20000000000005,-59.76427124071828
309.3,-59.66569652666372
309.4,-59.567613456046594
309.5,-59.470019576785006
309.6,-59.372912449026906
309.70000000000005,-59.27628964508904
309.8,-59.180148749396274
309.9,-59.084487358421214
310.0,-58.9893030806241
310.1,-58.89459353639302
310.20000000000005,-58.80035635798445
310.3,-58.70658918946402
310.4,-58.61328968664762
310.5,-58.520455517042826
310.59999999999997,-58.428084359790574
310.70000000000005,-58.33617390560711
310.8,-58.2447218567263
310.9,-58.15372592684216
311.0,-58.06318384105168
311.09999999999997,-57.97309333579803
311.20000000000005,-57.883452158813874
311.3,-57.794258069065116
311.4,-57.70550883669487
311.5,-57.6172022429677
311.59999999999997,-57.52933608021417
311.70000000000005,-57.44190815177564
311.8,-57.354916271949335
311.9,-57.26835826593373
312.0,-57.18223196977417
312.09999999999997,-57.09653523030876
312.20000000000005,-57.011265905114556
312.3,-56.92642186245398
312.4,-56.84200098122155
312.5,-56.75800115089084
312.59999999999997,-56.67442027146171
312.70000000000005,-56.59125625340784
312.8,-56.50850701762443
312.9,-56.42617049537627
313.0,-56.34424462824603
313.09999999999997,-56.262727368082764
313.20000000000005,-56.18161667695071
313.3,-56.10091052707838
313.4,-56.02060690080781
313.5,-55.94070379054418
313.59999999999997,-55.86119919870555
313.70000000000005,-55.78209113767299
313.8,-55.70337762974087
313.90000000000003,-55.625056707067365
314.0,-55.54712641162535
314.09999999999997,-55.46958479515336
314.20000000000005,-55.39242991910697
314.3,-55.315659854610246
314.40000000000003,-55.239272682407574
314.5,-55.16326649281568
314.59999999999997,-55.08763938567585
314.70000000000005,-55.01238947030649
314.8,-54.937514865455775
314.90000000000003,-54.863013699254694
315.0,-54.78888410917022
315.09999999999997,-54.71512424195872
315.20000000000005,-54.641732253619686
315.3,-54.56870630934958
315.40000000000003,-54.496044583496
315.5,-54.42374525951201
315.59999999999997,-54.35180652991074
315.70000000000005,-54.28022659622021
315.8,-54.20900366893835
315.90000000000003,-54.13813596748827
316.0,-54.067621720173726
316.09999999999997,-53.99745916413488
316.20000000000005,-53.92764654530418
316.3,-53.85818211836251
316.40000000000003,-53.789064146695566
316.5,-53.720290902350484
316.59999999999997,-53.65186066599255
316.70000000000005,-53.58377172686232
316.8,-53.516022382732736
316.90000000000003,-53.44861093986668
317.0,-53.381535712974575
317.09999999999997,-53.31479502517225
317.20000000000005,-53.24838720793903
317.3,-53.18231060107603
317.40000000000003,-53.116563552664644
317.5,-53.05114441902522
317.59999999999997,-52.98605156467602
317.70000000000005,-52.9212833622923
317.8,-52.85683819266561
317.90000000000003,-52.79271444466338
318.0,-52.728910515188545
318.09999999999997,-52.66542480913956
318.20000000000005,-52.602255739370456
318.3,-52.5394017266512
318.40000000000003,-52.47686119962822
318.5,-52.414632594785054
318.59999999999997,-52.35271435640336
318.70000000000005,-52.29110493652394
318.8,-52.2298027949081
318.90000000000003,-52.1688063989991
319.0,-52.108114223883874
319.09999999999997,-52.04772475225487
319.20000000000005,-51.98763647437216
319.3,-51.927847888025674
319.40000000000003,-51.86835749849762
319.5,-51.80916381852518
319.59999999999997,-51.75026536826326
319.70000000000005,-51.69166067524754
319.8,-51.633348274357644
