time_s,E_uM,S_uM,ES_uM,P_uM,P_reduced_uM
25.8,10.124077527246637,26.392061305274122,9.875922472753345,63.732016221548484,68.52279930825088
25.900000000000002,10.153192475556631,26.22394884292151,9.846807524443351,63.9292436322111,68.72727948027128
26.0,10.182372230256517,26.0564841354658,9.817627769743465,64.12588809436669,68.93110711488762
26.1,10.211616348168441,25.889668031325197,9.788383651831541,64.32194831641921,69.13427995276635
26.200000000000003,10.240924380842506,25.723501362509047,9.759075619157477,64.51742301790942,69.33679574028037
26.3,10.270295866654385,25.55798494276031,9.729704133345598,64.71231092347004,69.53865222950901
26.400000000000002,10.299730337917351,25.393119568880284,9.700269662082631,64.90661076861304,69.73984717823814
26.5,10.329227318758814,25.22890602009593,9.670772681241168,65.10032129823885,69.94037835131782
26.6,10.358786325084871,25.065345057869678,9.641213674915111,65.29344126679116,70.14024352103567
26.700000000000003,10.388406864544839,24.902437425709312,9.611593135455143,65.48596943841149,70.33944046586483
26.8,10.41808843720783,24.74018384930344,9.581911562792152,65.67790458748036,70.53796697269074
26.900000000000002,10.447830538445356,24.57858503766583,9.552169461554627,65.86924550035549,70.73582083683495
27.0,10.477632649157183,24.417641678491506,9.522367350842801,66.05999097024164,70.93299986205503
27.1,10.507494244525189,24.25735444198616,9.492505755474793,66.250139802115,71.12950186054462
27.200000000000003,10.537414791430582,24.097723979511066,9.4625852085694,66.43969081149548,71.32532465293338
27.3,10.567393748426666,23.938750923396707,9.432606251573317,66.62864282460592,71.52046606860819
27.400000000000002,10.597430565711642,23.780435886756333,9.40256943428834,66.81699467853127,71.7149239479205
27.5,10.627524685878544,23.622779463817267,9.372475314121438,67.00474522163724,71.90869613982234
27.6,10.657675547519922,23.46578223215347,9.34232445248006,67.1918933149424,72.10178050405337
27.700000000000003,10.68788257349593,23.30944474470336,9.312117426504052,67.37843782836853,72.29417491167061
27.8,10.718145181385323,23.15376753656236,9.28185481861466,67.56437764439892,72.48587724504843
27.900000000000002,10.748462780432382,22.99875112278114,9.2515372195676,67.7497116572272,72.67688539787858
28.0,10.778834771529379,22.84439599818573,9.221165228470603,67.9344387729196,72.86719727517013
28.1,10.80926054719904,22.690702637197525,9.190739452800942,68.11855790957748,73.05681079343643
28.200000000000003,10.83973949238158,22.53767149433088,9.160260507618402,68.30206799762666,73.24572388291139
28.3,10.870270988713072,22.38530300763043,9.12972901128691,68.48496798065861,73.43393448555769
28.400000000000002,10.900854401101254,22.233597587202308,9.099145598898728,68.6672568134749,73.62144055693865
28.5,10.931489089616742,22.082555625061797,9.06851091038324,68.84893346413091,73.80824006692471
28.6,10.962174406048575,21.932177492067783,9.037825593951407,69.02999691355676,73.99433099969345
28.700000000000003,10.992909693897534,21.78246353775198,9.007090306102448,69.21044615572151,74.17971135372952
28.8,11.023694288369466,21.633414090148133,8.976305711630516,69.3902801977973,74.36437914182474
28.900000000000002,11.054527516918562,21.485029456163726,8.94547248308142,69.5694980603308,74.54833239156012
29.0,11.085408703146758,21.337309925262467,8.914591296853224,69.74809877746026,74.73156914714487
29.1,11.116337156440704,21.19025575907718,8.883662843559279,69.9260813969395,74.91408746759836
29.200000000000003,11.147312180527928,21.04386719968607,8.852687819472054,70.10344498041783,75.09588542901506
