time_ms,voltage_mV,m,h,n,INa_uA_cm2,IK_uA_cm2,IL_uA_cm2
1.2000000000000002,-64.99605669825812,0.05295293499447338,0.5961107786336408,0.31768355455946834,-1.221409457823383,4.4015472653860765,-3.1827170094774346
1.225,-64.99599256397649,0.05295337284637228,0.5961104002948635,0.3176838026105674,-1.2214383000480047,4.401584529042472,-3.1826977691929454
1.25,-64.9959291212642,0.05295380672902928,0.596110016524769,0.31768405399546074,-1.2214668642475661,4.4016217240585735,-3.182678736379259
1.2750000000000001,-64.99586637015311,0.05295423660779102,0.5961096274101734,0.317684308650488,-1.2214951481894654,4.401658846896367,-3.1826599110459326
1.3,-64.99580431063967,0.05295466245145822,0.5961092330376401,0.3176845665122786,-1.2215231498792354,4.401695894046721,-3.182641293191901
1.3250000000000002,-64.99574294268025,0.052955084231963344,0.5961088334934771,0.3176848275177527,-1.2215508675382092,4.401732862031171,-3.1826228828040755
1.35,-64.99568226618716,0.05295550192408337,0.5961084288637333,0.31768509160412295,-1.2215782995836038,4.401769747403471,-3.182604679856148
1.375,-64.99562228102509,0.05295591550518336,0.5961080192341943,0.3176853587088965,-1.2216054446107512,4.401806546750999,-3.1825866843075272
1.4000000000000001,-64.99556298700811,0.05295632495498831,0.5961076046903786,0.31768562876987705,-1.2216323013772785,4.401843256695986,-3.182568896102434
1.425,-64.99550438389709,0.05295673025537903,0.5961071853175326,0.3176859017251669,-1.2216588687889622,4.401879873896585,-3.182551315169125
1.4500000000000002,-64.9954464713974,0.05295713139021041,0.5961067612006259,0.3176861775131698,-1.2216851458871254,4.401916395047847,-3.1825339414192197
1.475,-64.99538924915713,0.052957528345148885,0.5961063324243466,0.3176864560725931,-1.2217111318373726,4.401952816882529,-3.182516774747138
1.5,-64.99533271676539,0.052957921107527624,0.5961058990730959,0.31768673734245084,-1.2217368259195476,4.401989136171866,-3.1824998150296167
1.5250000000000001,-64.99527687375107,0.052958309666216806,0.5961054612309826,0.3176870212620663,-1.22176222751874,4.4020253497261805,-3.18248306212532
1.55,-64.99522171958169,0.05295869401150768,0.5961050189818186,0.3176873077710749,-1.2217873361172475,4.402061454395451,-3.182466515874508
1.5750000000000002,-64.99516725366259,0.05295907413500918,0.5961045724091121,0.317687596809427,-1.2218121512874043,4.402097447069803,-3.182450176098776
1.6,-64.99511347533614,0.05295945002955494,0.5961041215960633,0.3176878883173911,-1.2218366726851344,4.402133324679933,-3.1824340426008417
1.625,-64.99506038388132,0.0529598216891203,0.5961036666255581,0.31768818223555656,-1.2218609000441967,4.402169084197446,-3.182418115164397
1.6500000000000001,-64.9950079785133,0.052960189108747883,0.5961032075801628,0.31768847850483684,-1.2218848331710221,4.402204722635185,-3.1824023935539896
1.675,-64.99495625838317,0.052960552284480676,0.5961027445421182,0.3176887770664722,-1.2219084719400743,4.4022402370474705,-3.1823868775149506
1.7000000000000002,-64.99490522257786,0.05296091121330213,0.5961022775933342,0.317689077862033,-1.2219318162896937,4.402275624530334,-3.1823715667733565
1.725,-64.99485487012008,0.05296126589308205,0.5961018068153842,0.31768938083342246,-1.2219548662183435,4.402310882221673,-3.1823564610360235
1.75,-64.99480519996841,0.052961616322528146,0.5961013322894992,0.3176896859228798,-1.2219776217812504,4.4023460073014204,-3.182341559990523
1.7750000000000001,-64.99475621101745,0.052961962501142296,0.5961008540965628,0.3176899930729832,-1.2220000830873692,4.402380996991631,-3.1823268633052337
1.8,-64.99470790209804,0.05296230442918098,0.5961003723171049,0.3176903022266525,-1.222022250296641,4.40241584855657,-3.1823123706294125
1.8250000000000002,-64.99466027197755,0.052962642107619584,0.5960998870312969,0.3176906133271524,-1.222044123617512,4.402450559302782,-3.1822980815932653
1.85,-64.99461331936024,0.05296297553812015,0.5960993983189458,0.31769092631809515,-1.2220657033046982,4.402485126579099,-3.182283995808072
1.875,-64.99456704288764,0.052963304723001904,0.5960989062594889,0.3176912411434434,-1.2220869896571431,4.4025195477766825,-3.1822701128662914
1.9000000000000001,-64.99452144113899,0.05296362966521482,0.5960984109319889,0.31769155774751295,-1.2221079830161778,4.402553820329005,-3.1822564323416955
1.925,-64.99447651263176,0.0529639503683152,0.5960979124151278,0.3176918760749756,-1.2221286837638314,4.402587941711809,-3.1822429537895287
1.9500000000000002,-64.99443225582215,0.05296426683644356,0.5960974107872024,0.3176921960708618,-1.2221490923212945,4.4026219094431,-3.182229676746644
1.975,-64.99438866910562,0.05296457907430431,0.5960969061261189,0.31769251768056306,-1.2221692091475092,4.402655721083064,-3.182216600731685
2.0,-64.99434575081749,0.05296488708714738,0.5960963985093878,0.31769284084983496,-1.2221890347378932,4.4026893742340265,-3.182203725245246
2.025,-64.99430349923357,0.052965190880750856,0.5960958880141191,0.3176931655247993,-1.2222085696231377,4.402722866540346,-3.18219104977007
2.0500000000000003,-64.99426191257072,0.052965490461405335,0.5960953747170172,0.3176934916519468,-1.2222278143681193,4.402756195688351,-3.1821785737712163
2.075,-64.99422098898758,0.05296578583589944,0.5960948586943763,0.31769381917813944,-1.222246769570895,4.402789359406217,-3.1821662966962734
2.1,-64.99418072658514,0.05296607701150604,0.5960943400220752,0.3176941480506128,-1.2222654358617466,4.402822355463878,-3.1821542179755427
2.125,-64.99414112340752,0.05296636399596994,0.5960938187755731,0.31769447821697844,-1.2222838139023275,4.402855181672887,-3.182142337022255
2.15,-64.99410217744254,0.052966646797495805,0.596093295029905,0.3176948096252261,-1.2223019043848236,4.402887835886314,-3.1821306532327625
2.1750000000000003,-64.99406388662254,0.05296692542473751,0.596092768859677,0.31769514222372597,-1.2223197080312143,4.402920315998592,-3.1821191659867623
2.2,-64.99402624882501,0.052967199886787435,0.5960922403390618,0.3176954759612306,-1.2223372255925318,4.402952619945386,-3.182107874647502
2.225,-64.99398926187332,0.05296747019316688,0.5960917095417948,0.3176958107868773,-1.2223544578481942,4.4029847457034545,-3.182096778561997
2.25,-64.9939529235375,0.05296773635381678,0.5960911765411694,0.3176961466501899,-1.2223714056053632,4.403016691290477,-3.1820858770612515
2.275,-64.99391723153494,0.05296799837908902,0.596090641410033,0.31769648350108076,-1.2223880696983398,4.403048454764906,-3.182075169460481
2.3000000000000003,-64.99388218353106,0.05296825627973794,0.5960901042207832,0.3176968212898527,-1.2224044509879792,4.40308003422582,-3.1820646550593166
2.325,-64.99384777714018,0.0529685100669124,0.5960895650453637,0.3176971599672008,-1.222420550361138,4.403111427812719,-3.182054333142052
2.35,-64.99381400992617,0.05296875975214819,0.59608902395526,0.3176974994842142,-1.222436368730147,4.403142633705384,-3.1820442029778504
2.375,-64.99378087940325,0.05296900534736066,0.5960884810214961,0.31769783979237776,-1.222451907032305,4.403173650123686,-3.1820342638209738
2.4000000000000004,-64.9937483830367,0.05296924686483762,0.5960879363146309,0.3176981808435737,-1.2224671662293836,4.403204475327404,-3.1820245149110105
2.4250000000000003,-64.99371651824369,0.052969484317232446,0.5960873899047537,0.3176985225900833,-1.22248214730715,4.403235107616028,-3.182014955473106
2.45,-64.99368528239391,0.052969717717557575,0.596086841861482,0.31769886498458827,-1.2224968512749192,4.403265545328599,-3.182005584718173
2.475,-64.99365467281045,0.05296994707917793,0.5960862922539568,0.31769920798017237,-1.2225112791650965,4.4032957868434925,-3.181996401843135
2.5,-64.99362468677049,0.052970172415804775,0.5960857411508401,0.31769955153032264,-1.2225254320327528,4.403325830578213,-3.1819874060311464
2.5250000000000004,-64.99359532150606,0.052970393741489444,0.5960851886203112,0.31769989558893097,-1.2225393109551927,4.403355674989224,-3.181978596451819
2.5500000000000003,-64.99356657420483,0.05297061107061752,0.5960846347300636,0.3177002401102952,-1.2225529170315488,4.403385318571717,-3.18196997226145
2.575,-64.99353844201082,0.052970824417903045,0.5960840795473018,0.3177005850491204,-1.222566251382385,4.403414759859425,-3.181961532603245
2.6,-64.99351092202517,0.05297103379838241,0.5960835231387388,0.3177009303605201,-1.222579315149272,4.403443997424392,-3.18195327660755
2.625,-64.99348401130692,0.052971239227409234,0.5960829655705926,0.3177012760000174,-1.2225921094944343,4.403473029876784,-3.1819452033920754
2.6500000000000004,-64.99345770687374,0.052971440720648376,0.5960824069085835,0.3177016219235459,-1.2226046356003375,4.40350185586465,-3.181937312062122
2.6750000000000003,-64.99343200570269,0.05297163829407081,0.5960818472179314,0.3177019680874508,-1.2226168946693314,4.40353047407372,-3.181929601710806
2.7,-64.99340690473092,0.05297183196394799,0.5960812865633535,0.31770231444849,-1.2226288879232665,4.40355888322719,-3.181922071419275
2.725,-64.99338240085649,0.052972021746846724,0.5960807250090607,0.3177026609638346,-1.2226406166031358,4.403587082085486,-3.181914720256947
2.75,-64.99335849093909,0.05297220765962382,0.5960801626187565,0.31770300759107006,-1.2226520819687063,4.403615069446036,-3.181907547281726
2.7750000000000004,-64.99333517180075,0.05297238971942099,0.5960795994556335,0.31770335428819685,-1.222663285298171,4.403642844143057,-3.181900551540225
2.8000000000000003,-64.99331244022663,0.0529725679436596,0.5960790355823714,0.3177037010136311,-1.2226742278877825,4.403670405047313,-3.1818937320679894
2.825,-64.99329029296571,0.05297274235003577,0.5960784710611349,0.3177040477262054,-1.222684911051518,4.403697751065894,-3.181887087889713
2.85,-64.99326872673156,0.05297291295651508,0.5960779059535714,0.31770439438516934,-1.2226953361207162,4.403724881141971,-3.1818806180194668
2.875,-64.99324773820305,0.05297307978132781,0.5960773403208087,0.31770474095019,-1.2227055044437456,4.403751794254569,-3.1818743214609158
2.9000000000000004,-64.99322732402511,0.05297324284296396,0.5960767742234537,0.31770508738135267,-1.2227154173856658,4.403778489418324,-3.181868197207534
2.9250000000000003,-64.9932074808094,0.05297340216016819,0.5960762077215896,0.31770543363916093,-1.2227250763278754,4.403804965683251,-3.181862244242821
2.95,-64.99318820513511,0.05297355775193514,0.5960756408747747,0.3177057796845374,-1.222734482667795,4.403831222134483,-3.1818564615405336
2.975,-64.99316949354962,0.052973709637504564,0.5960750737420402,0.3177061254788239,-1.2227436378185288,4.403857257892049,-3.1818508480648844
3.0,-64.9931513425692,0.05297385783635629,0.5960745063818887,0.3177064709837817,-1.222752543208519,4.403883072110625,-3.1818454027707617
3.0250000000000004,-64.99313374867984,0.05297400236820584,0.596073938852293,0.3177068161615919,-1.2227612002812462,4.403908663979272,-3.1818401246039514
3.0500000000000003,-64.99311670833781,0.05297414325299933,0.5960733712106938,0.3177071609748556,-1.2227696104948789,4.403934032721205,-3.181835012501342
3.075,-64.99310021797045,0.05297428051090908,0.5960728035139987,0.3177075053865938,-1.2227777753219704,4.403959177593541,-3.181830065391135
3.1,-64.99308427397689,0.0529744141623286,0.5960722358185809,0.3177078493602479,-1.2227856962491173,4.403984097887032,-3.181825282193067
3.125,-64.9930688727287,0.052974544227868334,0.5960716681802777,0.3177081928596793,-1.2227933747766657,4.40400879292583,-3.1818206618186093
3.1500000000000004,-64.99305401057059,0.05297467072835065,0.5960711006543892,0.31770853584916964,-1.222800812418368,4.404033262067226,-3.1818162031711763
3.1750000000000003,-64.99303968382115,0.05297479368480549,0.5960705332956775,0.31770887829342076,-1.2228080107010855,4.404057504701385,-3.1818119051463456
3.2,-64.99302588877349,0.052974913118465736,0.5960699661583653,0.31770922015755443,-1.2228149711644705,4.404081520251109,-3.1818077666320463
3.225,-64.99301262169594,0.052975029050762595,0.596069399296135,0.3177095614071123,-1.2228216953606486,4.40410530817156,-3.1818037865087816
3.25,-64.99299987883273,0.052975141503321346,0.596068832762128,0.3177099020080557,-1.22282818485393,4.4041288679500115,-3.1817999636498198
3.2750000000000004,-64.9929876564047,0.05297525049795644,0.5960682666089433,0.31771024192676534,-1.2228344412204735,4.40415219910558,-3.1817962969214078
3.3000000000000003,-64.99297595060989,0.05297535605666739,0.5960677008886374,0.317710581130041,-1.222840466048003,4.404175301188969,-3.1817927851829664
3.325,-64.9929647576243,0.052975458201634136,0.596067135652723,0.31771091958510134,-1.2228462609354946,4.404198173782208,-3.181789427287292
3.35,-64.99295407360255,0.052975556955212846,0.5960665709521688,0.31771125725958327,-1.2228518274928852,4.404220816498375,-3.181786222080764
3.375,-64.99294389467843,0.052975652339931206,0.5960660068373984,0.31771159412154165,-1.2228571673407531,4.404243228981345,-3.1817831684035296
3.4000000000000004,-64.9929342169657,0.052975744378484325,0.5960654433582907,0.3177119301394489,-1.2228622821100386,4.4042654109055235,-3.181780265089708
3.4250000000000003,-64.99292503655865,0.05297583309373043,0.5960648805641784,0.3177122652821942,-1.2228671734417482,4.404287361975564,-3.1817775109675934
3.45,-64.99291634953278,0.05297591850868627,0.5960643185038482,0.3177125995190833,-1.2228718429866412,4.404309081926126,-3.1817749048598327
3.475,-64.99290815194546,0.0529760006465231,0.5960637572255407,0.31771293281983765,-1.2228762924049577,4.404330570521579,-3.1817724455836367
3.5,-64.99290043983653,0.05297607953056238,0.5960631967769499,0.31771326515459375,-1.2228805233661226,4.404351827555753,-3.1817701319509593
3.5250000000000004,-64.99289320922898,0.05297615518427143,0.5960626372052226,0.31771359649390263,-1.2228845375484514,4.404372852851661,-3.1817679627686943
3.5500000000000003,-64.99288645612954,0.052976227631259296,0.5960620785569593,0.3177139268087289,-1.2228883366388663,4.404393646261219,-3.1817659368388616
3.575,-64.99288017652933,0.05297629689527265,0.5960615208782133,0.3177142560704502,-1.2228919223326191,4.404414207664997,-3.1817640529587976
3.6,-64.9928743664045,0.052976363000191554,0.5960609642144912,0.31771458425085614,-1.2228952963330013,4.404434536971914,-3.1817623099213477
3.625,-64.9928690217168,0.052976425970025325,0.5960604086107526,0.31771491132214774,-1.2228984603510626,4.404454634118996,-3.1817607065150395
3.6500000000000004,-64.99286413841425,0.052976485828908404,0.5960598541114109,0.3177152372569363,-1.2229014161053307,4.404474499071088,-3.1817592415242744
3.6750000000000003,-64.9928597124317,0.05297654260109645,0.5960593007603329,0.3177155620282425,-1.222904165321545,4.404494131820581,-3.1817579137295082
3.7,-64.99285573969146,0.052976596310962125,0.5960587486008391,0.31771588560949565,-1.2229067097323687,4.404513532387131,-3.181756721907439
3.725,-64.99285221610393,0.0529766469829911,0.5960581976757046,0.3177162079745323,-1.222909051077122,4.404532700817399,-3.181755664831178
3.75,-64.9928491375681,0.05297669464177815,0.5960576480271589,0.3177165290975956,-1.2229111911015098,4.40455163718477,-3.18175474127043
3.7750000000000004,-64.99284649997226,0.052976739312023076,0.5960570996968868,0.31771684895333385,-1.2229131315573514,4.404570341589062,-3.1817539499916774
3.8000000000000003,-64.9928442991945,0.052976781018526944,0.5960565527260286,0.3177171675167997,-1.2229148742023208,4.40458881415627,-3.1817532897583503
3.825,-64.99284253110334,0.052976819786187915,0.5960560071551809,0.3177174847634487,-1.222916420799666,4.40460705503828,-3.181752759331
3.85,-64.99284119155827,0.05297685563999766,0.596055463024397,0.31771780066913835,-1.2229177731179655,4.40462506441259,-3.181752357467481
3.875,-64.99284027641036,0.052976888605037235,0.596054920373188,0.31771811521012683,-1.2229189329308467,4.404642842482041,-3.1817520829231083
3.9000000000000004,-64.99283978150281,0.05297691870647343,0.596054379240523,0.3177184283630717,-1.222919902016743,4.404660389474536,-3.1817519344508427
3.9250000000000003,-64.9928397026715,0.05297694596955496,0.5960538396648304,0.31771874010502843,-1.2229206821586311,4.404677705642751,-3.181751910801451
3.95,-64.99284003574559,0.0529769704196086,0.5960533016839986,0.3177190504134495,-1.2229212751437726,4.4046947912638785,-3.181752010723676
3.975,-64.992840776548,0.05297699208203553,0.5960527653353769,0.3177193592661826,-1.2229216827634644,4.4047116466393375,-3.181752232964398
4.0,-64.99284192089604,0.05297701098230755,0.5960522306557762,0.3177196666414695,-1.222921906812784,4.404728272094484,-3.181752576268812
4.025,-64.99284346460192,0.0529770271459635,0.5960516976814705,0.31771997251794454,-1.2229219490903478,4.404744667978364,-3.1817530393805753
4.05,-64.99284540347325,0.052977040598605515,0.5960511664481978,0.3177202768746332,-1.2229218113980571,4.404760834663413,-3.181753621041976
4.075,-64.99284773331367,0.05297705136589544,0.5960506369911611,0.3177205796909507,-1.2229214955408578,4.4047767725451745,-3.1817543199941
4.1000000000000005,-64.99285044992327,0.05297705947355128,0.5960501093450298,0.3177208809467002,-1.2229210033264972,4.404792482042041,-3.18175513497698
4.125,-64.9928535490992,0.052977064947343444,0.5960495835439406,0.31772118062207155,-1.2229203365652748,4.404807963594955,-3.181756064729758
4.15,-64.99285702663613,0.05297706781309143,0.596049059621499,0.3177214786976396,-1.2229194970698154,4.404823217667151,-3.181757107990839
4.175,-64.99286087832682,0.052977068096660314,0.5960485376107808,0.3177217751543626,-1.2229184866548353,4.404838244743865,-3.181758263498047
4.2,-64.9928650999626,0.052977065823957066,0.5960480175443332,0.31772206997358055,-1.2229173071368913,4.404853045332058,-3.18175952998878
4.2250000000000005,-64.99286968733384,0.052977061020927294,0.5960474994541763,0.3177223631370136,-1.2229159603341637,4.404867619960157,-3.1817609062001506
4.25,-64.99287463623052,0.05297705371355168,0.5960469833718047,0.3177226546267602,-1.2229144480662162,4.404881969177744,-3.181762390869157
4.275,-64.9928799424427,0.05297704392784271,0.5960464693281887,0.31772294442529564,-1.222912772153774,4.404896093555313,-3.1817639827328095
4.3,-64.99288560176097,0.05297703168984133,0.5960459573537763,0.3177232325154701,-1.222910934418502,4.40490999368397,-3.1817656805282923
4.325,-64.99289160997701,0.05297701702561345,0.5960454474784945,0.3177235188805069,-1.222908936682767,4.404923670175174,-3.181767482993102
4.3500000000000005,-64.99289796288397,0.05297699996124685,0.5960449397317512,0.3177238035040009,-1.222906780769432,4.40493712366046,-3.1817693888651917
4.375,-64.99290465627708,0.052976980522847814,0.5960444341424366,0.3177240863699164,-1.22290446850163,4.404950354791138,-3.1817713968831227
4.4,-64.99291168595397,0.05297695873653783,0.596043930738925,0.31772436746258537,-1.2229020017025414,4.404963364238059,-3.181773505786191
4.425,-64.99291904771528,0.052976934628450476,0.5960434295490771,0.31772464676670575,-1.2228993821951872,4.404976152691306,-3.1817757143145826
4.45,-64.992926737365,0.052976908224728184,0.596042930600241,0.31772492426733945,-1.2228966118022104,4.404988720859943,-3.1817780212094986
4.4750000000000005,-64.992934750711,0.05297687955151924,0.5960424339192549,0.31772519994991033,-1.2228936923456757,4.4050010694717265,-3.1817804252133
4.5,-64.99294308356546,0.05297684863497443,0.5960419395324483,0.31772547380020244,-1.2228906256468461,4.405013199272846,-3.1817829250696392
4.525,-64.99295173174531,0.052976815501244175,0.5960414474656445,0.3177257458043579,-1.2228874135259904,4.405025111027642,-3.1817855195235922
4.55,-64.99296069107265,0.052976780176475315,0.596040957744162,0.31772601594887506,-1.2228840578021665,4.405036805518338,-3.181788207321796
4.575,-64.99296995737527,0.05297674268680818,0.5960404703928174,0.31772628422060634,-1.22288056029303,4.4050482835447635,-3.1817909872125796
4.6000000000000005,-64.99297952648695,0.052976703058373494,0.5960399854359266,0.3177265506067563,-1.2228769228146235,4.405059545924098,-3.1817938579460843
4.625,-64.992989394248,0.05297666131728967,0.5960395028973074,0.3177268150948796,-1.222873147181198,4.405070593490587,-3.1817968182743996
4.65,-64.99299955650562,0.052976617489659567,0.5960390228002816,0.3177270776728789,-1.2228692352049968,4.405081427095281,-3.1817998669516867
4.675,-64.99301000911436,0.05297657160156771,0.5960385451676771,0.3177273383290027,-1.2228651886960702,4.405092047605759,-3.181803002734307
4.7,-64.99302074793647,0.052976523679077556,0.59603807002183,0.3177275970518434,-1.2228610094620915,4.40510245590587,-3.181806224380941
4.7250000000000005,-64.99303176884236,0.052976473748228385,0.5960375973845871,0.317727853830335,-1.2228566993081542,4.405112652895462,-3.181809530652707
4.75,-64.99304306771097,0.05297642183503272,0.596037127277308,0.3177281086537512,-1.2228522600365956,4.405122639490117,-3.181812920313291
4.775,-64.99305464043019,0.05297636796547355,0.5960366597208675,0.3177283615117028,-1.2228476934468173,4.405132416620886,-3.1818163921290563
4.800000000000001,-64.99306648289722,0.05297631216550136,0.5960361947356582,0.317728612394136,-1.2228430013350828,4.405141985234022,-3.1818199448691655
4.825,-64.99307859101897,0.052976254461031706,0.5960357323415924,0.31772886129132993,-1.2228381854943609,4.405151346290722,-3.1818235773056913
4.8500000000000005,-64.99309096071246,0.052976194877942334,0.5960352725581047,0.31772910819389444,-1.2228332477141326,4.405160500766856,-3.1818272882137393
4.875,-64.9931035879052,0.052976133442070666,0.5960348154041548,0.31772935309276795,-1.2228281897802247,4.405169449652706,-3.1818310763715587
4.9,-64.99311646853546,0.05297607017921098,0.5960343608982296,0.3177295959792152,-1.2228230134746234,4.405178193952723,-3.181834940560638
4.925000000000001,-64.99312959855281,0.052976005115112086,0.5960339090583457,0.3177298368448249,-1.2228177205753208,4.405186734685239,-3.1818388795658437
4.95,-64.99314297391832,0.05297593827547458,0.5960334599020523,0.31773007568150763,-1.2228123128561317,4.405195072882233,-3.181842892175497
4.9750000000000005,-64.99315659060503,0.05297586968594841,0.5960330134464332,0.31773031248149325,-1.2228067920865364,4.405203209589052,-3.1818469771815074
5.0,-64.9931704445982,0.05297579937213026,0.5960325697081104,0.3177305472373289,-1.2228011600315039,4.405211145864173,-3.1818511333794617
